order_id,session_id,user_id,order_ts,gross_amount,discount_amount,shipping_amount,net_amount,payment_method,total_items,distinct_products,top_category,category_mix,average_rating,total_cost,margin_proxy,log_net_amount,is_revenue_outlier,net_amount_capped
O0000629,S0007970,U000951,2025-11-02T16:15:24,14772.59,825.22,0.0,13947.37,Card,6,4,Books,"{'Books': 1, 'Fashion': 1, 'Electronics': 1, 'Sports': 1}",4.025,5567.389999999999,8379.980000000001,9.543117934544364,False,13947.37
O0000630,S0007976,U001487,2025-12-06T16:18:32,3619.74,355.55,0.0,3264.19,Card,3,1,Electronics,{'Electronics': 1},4.4,610.87,2653.32,8.091073232972978,False,3264.19
O0000631,S0007978,U000933,2025-12-13T09:52:21,10036.05,572.52,0.0,9463.53,Card,7,3,Fashion,"{'Fashion': 1, 'Beauty': 1, 'Home': 1}",4.533333333333334,2404.42,7059.110000000001,9.155306405780804,False,9463.53
O0000632,S0007982,U000309,2025-12-24T08:10:01,13231.05,1408.34,0.0,11822.71,Wallet,8,3,Home,"{'Home': 2, 'Sports': 1}",4.133333333333334,3503.91,8318.8,9.377862116500197,False,11822.71
O0000633,S0007997,U001946,2025-11-15T14:20:53,5181.27,295.37,0.0,4885.9,UPI,4,2,Home,"{'Home': 1, 'Beauty': 1}",4.2,1666.27,3219.6299999999997,8.494313434609394,False,4885.9
O0000634,S0008034,U000586,2025-11-09T18:56:12,2128.13,163.57,0.0,1964.56,NetBanking,1,1,Electronics,{'Electronics': 1},5.0,1033.3,931.26,7.583532470979555,False,1964.56
O0000635,S0008039,U000512,2025-10-28T13:27:43,13845.01,1162.81,0.0,12682.2,Card,8,4,Beauty,"{'Beauty': 2, 'Books': 1, 'Electronics': 1}",4.199999999999999,3375.9,9306.300000000001,9.448033562082891,False,12682.2
O0000636,S0008090,U000002,2025-11-14T09:34:01,12556.93,924.23,0.0,11632.7,NetBanking,9,4,Beauty,"{'Beauty': 2, 'Fashion': 2}",4.225,2959.21,8673.490000000002,9.36166133765035,False,11632.7
O0000637,S0008106,U001126,2025-10-25T02:42:22,3309.38,211.04,0.0,3098.34,Wallet,4,2,Books,"{'Books': 1, 'Sports': 1}",3.3,895.35,2202.9900000000002,8.038944464580322,False,3098.34
O0000638,S0008153,,2025-11-23T04:55:51,7735.68,446.59,0.0,7289.09,UPI,6,3,Electronics,"{'Electronics': 1, 'Fashion': 1, 'Sports': 1}",3.7999999999999994,2215.77,5073.32,8.894271170605508,False,7289.09
O0000639,S0008155,U001952,2025-10-28T09:46:38,9907.38,1061.74,0.0,8845.64,Card,6,2,Electronics,"{'Electronics': 1, 'Home': 1}",3.95,1846.6100000000001,6999.029999999999,9.087793004895536,False,8845.64
O0000640,S0008159,U002128,2025-12-17T21:46:51,9446.84,888.77,0.0,8558.07,NetBanking,5,2,Beauty,"{'Beauty': 1, 'Books': 1}",4.35,2360.0699999999997,6198.0,9.054746818373694,False,8558.07
O0000641,S0008167,,2025-12-24T10:44:04,5769.91,476.83,0.0,5293.08,Card,7,3,Beauty,"{'Beauty': 2, 'Electronics': 1}",4.0,1246.0900000000001,4046.99,8.57434449411979,False,5293.08
O0000642,S0008169,U000359,2026-01-02T22:37:05,8212.47,451.5,0.0,7760.97,UPI,6,2,Electronics,"{'Electronics': 1, 'Home': 1}",4.5,1724.93,6036.04,8.956991446938131,False,7760.97
O0000643,S0008181,U001205,2025-12-14T19:03:49,16611.73,1008.14,0.0,15603.59,COD,10,4,Electronics,"{'Electronics': 2, 'Home': 2}",4.475,4123.95,11479.64,9.655320380729476,False,15603.59
O0000644,S0008208,U002154,2025-12-04T17:53:47,8851.2,530.21,0.0,8320.99,Wallet,5,3,Electronics,"{'Electronics': 2, 'Home': 1}",3.9,3020.24,5300.75,9.026656687907941,False,8320.99
O0000645,S0008209,,2025-12-05T07:52:37,9671.96,1193.77,0.0,8478.19,UPI,9,4,Beauty,"{'Beauty': 2, 'Electronics': 1, 'Sports': 1}",4.45,2618.58,5859.610000000001,9.045370205355807,False,8478.19
O0000646,S0008210,U001615,2026-01-16T14:21:57,786.93,12.01,48.38,823.3,Card,3,1,Sports,{'Sports': 1},5.0,193.46,629.8399999999999,6.714534541319182,False,823.3
O0000647,S0008239,U001610,2025-11-27T01:46:52,6764.54,668.99,0.0,6095.55,Card,6,4,Beauty,"{'Beauty': 2, 'Books': 1, 'Home': 1}",4.2,3245.98,2849.57,8.715478316393737,False,6095.55
O0000648,S0008253,U000070,2026-01-04T00:18:42,8563.61,667.05,0.0,7896.56,Card,4,3,Fashion,"{'Fashion': 2, 'Home': 1}",4.566666666666666,4255.24,3641.3200000000006,8.974309129988312,False,7896.56
O0000649,S0008261,U000673,2025-11-29T18:50:42,5571.82,375.9,0.0,5195.92,UPI,4,3,Books,"{'Books': 1, 'Beauty': 1, 'Fashion': 1}",3.8333333333333335,2461.39,2734.53,8.555821421393713,False,5195.92
O0000650,S0008264,U000775,2025-12-20T18:54:53,8471.72,735.05,0.0,7736.67,Wallet,8,3,Books,"{'Books': 1, 'Electronics': 1, 'Fashion': 1}",3.933333333333333,1775.74,5960.93,8.953855887672335,False,7736.67
O0000651,S0008319,U000289,2026-01-07T03:30:21,12496.06,654.13,0.0,11841.93,COD,10,4,Home,"{'Home': 2, 'Fashion': 2}",3.925,2833.76,9008.17,9.379486344039499,False,11841.93
O0000652,S0008323,U001491,2025-12-14T07:38:04,7186.88,376.51,0.0,6810.37,Wallet,4,2,Sports,{'Sports': 2},4.3,1839.35,4971.02,8.826348553653657,False,6810.37
O0000653,S0008347,,2025-12-09T02:18:00,6231.42,642.24,0.0,5589.18,COD,6,2,Sports,"{'Sports': 1, 'Beauty': 1}",4.45,1094.17,4495.01,8.628766765988507,False,5589.18
O0000654,S0008362,U001793,2025-11-01T02:43:33,13994.15,777.19,0.0,13216.96,Wallet,5,3,Books,"{'Books': 1, 'Fashion': 1, 'Sports': 1}",4.0,4117.110000000001,9099.849999999999,9.489331789849393,False,13216.96
O0000655,S0008380,U000797,2025-11-22T21:36:59,12756.08,1145.92,0.0,11610.16,UPI,5,2,Electronics,"{'Electronics': 1, 'Fashion': 1}",4.5,3555.44,8054.719999999999,9.359721983568235,False,11610.16
O0000656,S0008391,U001588,2025-12-22T06:38:06,1123.47,76.08,83.32,1130.71,COD,1,1,Fashion,{'Fashion': 1},3.8,660.23,470.48,7.031485042196884,False,1130.71
O0000657,S0008400,,2025-11-21T09:52:58,3558.61,278.59,0.0,3280.02,UPI,4,4,Home,"{'Home': 3, 'Sports': 1}",4.175,2360.93,919.0900000000001,8.095909628645053,False,3280.02
O0000658,S0008404,U000990,2025-11-11T02:31:06,19842.99,982.22,0.0,18860.77,NetBanking,8,3,Home,"{'Home': 2, 'Electronics': 1}",3.8333333333333335,3511.77,15349.0,9.844892401200623,False,18860.77
O0000659,S0008408,U000685,2025-11-24T22:42:15,4558.52,777.75,0.0,3780.77,Card,6,3,Beauty,"{'Beauty': 1, 'Electronics': 1, 'Home': 1}",3.5666666666666664,1412.04,2368.73,8.237947432985209,False,3780.77
O0000660,S0008410,U000241,2025-11-04T14:19:10,6275.55,570.34,0.0,5705.21,UPI,6,2,Home,"{'Home': 1, 'Fashion': 1}",4.25,1163.06,4542.15,8.649310334461097,False,5705.21
O0000661,S0008411,,2025-11-24T17:07:35,3501.63,187.26,0.0,3314.37,UPI,5,3,Home,"{'Home': 2, 'Sports': 1}",3.966666666666667,1337.36,1977.01,8.106324510267918,False,3314.37
O0000662,S0008412,U000255,2025-11-09T04:17:13,934.62,82.49,100.19,952.32,Card,1,1,Fashion,{'Fashion': 1},4.0,640.42,311.9000000000001,6.859950629033998,False,952.32
O0000663,S0008446,U000146,2025-12-03T17:49:48,6325.65,453.82,0.0,5871.83,Card,6,2,Home,"{'Home': 1, 'Beauty': 1}",3.7,1169.74,4702.09,8.678091909079397,False,5871.83
O0000664,S0008454,U000382,2026-01-02T01:05:28,2045.36,56.95,0.0,1988.41,UPI,2,2,Beauty,"{'Beauty': 1, 'Home': 1}",4.2,1182.2,806.21,7.5955933913468785,False,1988.41
O0000665,S0008460,U001732,2025-10-26T02:47:25,2269.74,214.01,0.0,2055.73,UPI,2,2,Home,{'Home': 2},3.9,1498.86,556.8700000000001,7.628872621922509,False,2055.73
O0000666,S0008490,,2025-12-06T00:57:58,11898.8,1120.04,0.0,10778.76,NetBanking,7,4,Fashion,"{'Fashion': 3, 'Beauty': 1}",4.325,3657.71,7121.05,9.285425580764318,False,10778.76
O0000667,S0008520,U001858,2025-11-08T21:15:10,3700.8,548.26,0.0,3152.54,Card,1,1,Fashion,{'Fashion': 1},4.9,1814.54,1338.0,8.056280910342272,False,3152.54
O0000668,S0008538,U000114,2025-10-28T14:19:24,7736.79,642.47,0.0,7094.32,UPI,3,1,Books,{'Books': 1},4.3,1200.72,5893.599999999999,8.867190690761706,False,7094.32
O0000669,S0008544,U000784,2025-12-19T01:21:03,9080.32,987.55,0.0,8092.77,UPI,5,2,Fashion,"{'Fashion': 1, 'Books': 1}",4.55,1890.23,6202.540000000001,8.998849908921366,False,8092.77
O0000670,S0008552,U000041,2025-11-06T12:43:35,8212.14,690.59,0.0,7521.55,COD,6,2,Books,"{'Books': 1, 'Home': 1}",4.15,1547.49,5974.06,8.925660455208599,False,7521.55
O0000671,S0008560,U001424,2025-12-09T10:39:30,13182.89,1020.88,0.0,12162.01,UPI,5,2,Beauty,"{'Beauty': 1, 'Fashion': 1}",4.2,2765.59,9396.42,9.406154657783683,False,12162.01
O0000672,S0008583,U000481,2025-11-16T14:30:54,5086.92,169.95,0.0,4916.97,NetBanking,3,1,Fashion,{'Fashion': 1},4.2,1142.92,3774.05,8.500651122716866,False,4916.97
O0000673,S0008592,U000871,2025-12-30T09:41:32,2095.55,193.22,0.0,1902.33,Wallet,1,1,Books,{'Books': 1},4.2,1152.74,749.5899999999999,7.551360262666927,False,1902.33
O0000674,S0008604,,2025-11-14T13:26:05,6170.02,834.31,0.0,5335.71,UPI,4,2,Fashion,"{'Fashion': 1, 'Beauty': 1}",3.8499999999999996,1851.9299999999998,3483.78,8.58236463721473,False,5335.71
O0000675,S0008621,U000017,2025-11-09T03:06:16,5956.7,213.02,0.0,5743.68,UPI,4,2,Books,"{'Books': 1, 'Home': 1}",4.3,2347.0,3396.6800000000003,8.656029488122295,False,5743.68
O0000676,S0008637,U000217,2025-11-20T09:10:14,1712.26,135.33,79.72,1656.65,Card,2,1,Fashion,{'Fashion': 1},4.6,505.86,1150.79,7.413156215702901,False,1656.65
O0000677,S0008651,U000066,2025-12-14T09:32:12,19893.62,1721.68,0.0,18171.94,Card,6,3,Books,"{'Books': 2, 'Sports': 1}",3.866666666666667,4553.0,13618.939999999999,9.807688953474534,False,18171.94
O0000678,S0008659,U000628,2025-12-30T06:47:13,6490.03,594.23,0.0,5895.8,UPI,6,3,Electronics,"{'Electronics': 1, 'Fashion': 1, 'Sports': 1}",4.133333333333334,2234.5299999999997,3661.2700000000004,8.68216510987508,False,5895.8
O0000679,S0008669,U002027,2025-12-14T22:28:17,12054.08,1281.57,0.0,10772.51,Wallet,9,4,Sports,"{'Sports': 3, 'Beauty': 1}",3.675,2585.36,8187.15,9.28484562234732,False,10772.51
O0000680,S0008681,,2025-11-28T17:19:42,9908.73,769.93,0.0,9138.8,COD,8,4,Fashion,"{'Fashion': 2, 'Sports': 1, 'Books': 1}",3.8,3581.92,5556.879999999999,9.12039378237071,False,9138.8
O0000681,S0008683,U000354,2025-12-09T02:18:59,2228.76,185.98,0.0,2042.78,UPI,2,1,Home,{'Home': 1},4.4,818.69,1224.09,7.622556313436912,False,2042.78
O0000682,S0008709,U001207,2025-11-28T15:18:45,14200.25,916.78,0.0,13283.47,Wallet,8,4,Electronics,"{'Electronics': 2, 'Fashion': 1, 'Books': 1}",4.1,4234.23,9049.24,9.494350962780112,False,13283.47
O0000683,S0008724,U000896,2025-11-14T10:07:24,12694.97,487.12,0.0,12207.85,Wallet,5,2,Sports,"{'Sports': 1, 'Home': 1}",3.95,3781.87,8425.98,9.40991637757487,False,12207.85
O0000684,S0008729,U000683,2025-10-24T03:21:55,5754.88,165.47,0.0,5589.41,Card,5,3,Electronics,"{'Electronics': 2, 'Beauty': 1}",4.333333333333333,2033.6299999999999,3555.7799999999997,8.628807908718905,False,5589.41
O0000685,S0008771,U000916,2025-12-02T09:40:14,1576.61,205.29,98.45,1469.77,UPI,1,1,Home,{'Home': 1},4.1,1112.46,357.30999999999995,7.293541352156271,False,1469.77
O0000686,S0008775,U001857,2025-10-29T07:31:15,2240.13,133.97,0.0,2106.16,Wallet,3,1,Fashion,{'Fashion': 1},5.0,530.4,1575.7599999999998,7.653096348272779,False,2106.16
O0000687,S0008792,U001674,2026-01-01T02:45:33,3792.65,381.6,0.0,3411.05,Wallet,4,4,Books,"{'Books': 1, 'Beauty': 1, 'Fashion': 1, 'Home': 1}",3.975,2055.55,1355.5,8.13506856266598,False,3411.05
O0000688,S0008810,U000633,2025-12-24T14:12:37,6911.44,660.18,0.0,6251.26,UPI,6,3,Sports,"{'Sports': 1, 'Books': 1, 'Fashion': 1}",4.466666666666666,2398.33,3852.9300000000003,8.740698277368923,False,6251.26
O0000689,S0008812,U001347,2025-12-20T08:39:45,7745.91,846.73,0.0,6899.18,COD,5,2,Fashion,"{'Fashion': 1, 'Sports': 1}",4.9,1970.42,4928.76,8.839302777201613,False,6899.18
O0000690,S0008816,,2025-11-26T13:26:29,13628.31,752.62,0.0,12875.69,UPI,11,4,Books,"{'Books': 2, 'Electronics': 1, 'Beauty': 1}",4.125,2887.84,9987.85,9.463173979053739,False,12875.69
O0000691,S0008828,U000053,2025-11-26T05:37:14,4974.33,157.9,0.0,4816.43,Wallet,5,3,Books,"{'Books': 1, 'Home': 1, 'Fashion': 1}",4.133333333333333,1764.79,3051.6400000000003,8.479995869824885,False,4816.43
O0000692,S0008832,U000179,2025-12-09T13:24:47,3599.96,215.67,0.0,3384.29,Card,1,1,Home,{'Home': 1},3.9,1795.74,1588.55,8.12719485375945,False,3384.29
O0000693,S0008833,,2025-11-26T13:44:27,7115.5,466.75,0.0,6648.75,UPI,7,3,Electronics,"{'Electronics': 1, 'Sports': 1, 'Home': 1}",3.9,1781.07,4867.68,8.802334538958267,False,6648.75
O0000694,S0008841,U001917,2026-01-07T14:18:11,22363.54,934.59,0.0,21428.95,UPI,7,4,Sports,"{'Sports': 2, 'Beauty': 1, 'Electronics': 1}",4.35,6009.93,15419.02,9.972544755287112,True,19970.042499999996
O0000695,S0008863,,2026-01-04T21:17:59,14471.99,1092.98,0.0,13379.01,COD,9,4,Fashion,"{'Fashion': 2, 'Home': 2}",4.225,3852.09,9526.92,9.501517081066096,False,13379.01
O0000696,S0008866,U000531,2025-11-18T21:41:08,2330.38,134.44,0.0,2195.94,UPI,2,1,Beauty,{'Beauty': 1},4.2,791.01,1404.93,7.694820762043548,False,2195.94
O0000697,S0008876,U001764,2026-01-02T10:36:36,10960.01,929.89,0.0,10030.12,UPI,7,3,Fashion,"{'Fashion': 2, 'Home': 1}",4.1000000000000005,2923.01,7107.110000000001,9.213447539726893,False,10030.12
O0000698,S0008893,U001650,2025-11-17T03:22:31,8432.16,568.59,0.0,7863.57,Wallet,9,3,Books,"{'Books': 1, 'Electronics': 1, 'Home': 1}",4.166666666666667,1794.07,6069.5,8.97012314139765,False,7863.57
O0000699,S0008908,,2026-01-12T10:43:03,9354.79,295.26,0.0,9059.53,Card,7,4,Beauty,"{'Beauty': 2, 'Electronics': 1, 'Sports': 1}",3.95,3865.06,5194.470000000001,9.111682896222279,False,9059.53
O0000700,S0008913,U001561,2025-10-25T16:49:15,1882.85,149.33,66.04,1799.56,Wallet,1,1,Beauty,{'Beauty': 1},4.6,1292.07,507.49,7.49585300661034,False,1799.56
O0000701,S0008916,U000494,2026-01-17T09:39:46,16581.33,970.63,0.0,15610.7,UPI,5,3,Books,"{'Books': 1, 'Home': 1, 'Fashion': 1}",4.033333333333333,4400.87,11209.830000000002,9.655775912128174,False,15610.7
O0000702,S0008946,U000601,2025-12-12T21:02:03,10416.26,636.96,0.0,9779.3,Wallet,6,3,Beauty,"{'Beauty': 2, 'Electronics': 1}",4.266666666666667,2499.34,7279.959999999999,9.188125437405025,False,9779.3
O0000703,S0008962,U001124,2026-01-08T20:03:10,10599.81,822.63,0.0,9777.18,Card,8,4,Home,"{'Home': 2, 'Beauty': 1, 'Fashion': 1}",3.9749999999999996,2953.62,6823.56,9.187908651641683,False,9777.18
O0000704,S0008966,U002024,2025-11-22T13:36:37,826.94,27.96,45.42,844.4,COD,1,1,Home,{'Home': 1},3.3,533.86,310.53999999999996,6.739809888132689,False,844.4
O0000705,S0008969,U000828,2025-10-30T08:45:06,4952.35,400.3,0.0,4552.05,Card,4,2,Beauty,"{'Beauty': 1, 'Sports': 1}",3.9,1326.5900000000001,3225.46,8.423552617044745,False,4552.05
O0000706,S0008978,U000505,2026-01-14T10:29:53,13693.76,506.81,0.0,13186.95,UPI,7,3,Books,"{'Books': 2, 'Fashion': 1}",3.8666666666666667,2629.01,10557.94,9.487058812858987,False,13186.95
O0000707,S0008985,,2025-11-04T13:26:56,3521.3,242.6,0.0,3278.7,UPI,2,1,Sports,{'Sports': 1},4.4,947.37,2331.33,8.095507233780522,False,3278.7
