user_id,signup_date,city_tier,segment,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,total_spend,repeat_rate_flag,user_value_band
U001534,2025-11-30,1,regular,web,5.0,3.0,2025-10-29 10:36:16,2025-11-29 02:15:29,17624.11,True,High
U001535,2025-12-14,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001536,2025-06-28,2,value,mobile,7.0,1.0,2025-10-30 17:13:45,2025-10-30 17:13:45,7326.19,False,High
U001537,2025-07-10,3,value,mobile,7.0,0.0,,,0.0,False,No Purchase
U001538,2025-09-02,3,value,web,1.0,0.0,,,0.0,False,No Purchase
U001539,2026-01-02,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001540,2025-09-15,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001541,2025-12-26,2,value,mobile,3.0,1.0,2025-11-02 13:11:31,2025-11-02 13:11:31,9970.72,False,High
U001542,2025-09-28,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001543,2025-08-23,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U001544,2025-12-29,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001545,2025-10-19,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001546,2025-09-07,2,value,mobile,1.0,1.0,2025-10-30 23:30:56,2025-10-30 23:30:56,14283.2,False,High
U001547,2025-07-02,3,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001548,2025-07-16,3,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001549,2025-07-22,1,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001550,2025-09-08,1,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001551,2025-10-28,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001552,2025-08-27,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001553,2025-07-07,2,premium,web,5.0,0.0,,,0.0,False,No Purchase
U001554,2025-08-18,1,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001555,2025-09-17,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U001556,2026-01-17,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001557,2025-09-13,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001558,2025-07-12,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001559,2025-10-23,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001560,2026-01-02,2,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001561,2025-12-05,3,value,web,4.0,2.0,2025-10-25 16:49:15,2025-12-13 13:28:37,382972.24,True,High
U001562,2025-12-16,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001563,2026-01-04,2,premium,web,4.0,1.0,2025-12-25 08:54:28,2025-12-25 08:54:28,9319.23,False,High
U001564,2025-11-04,2,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001565,2026-01-18,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U001566,2025-06-30,2,regular,web,6.0,0.0,,,0.0,False,No Purchase
U001567,2025-12-15,2,value,web,7.0,2.0,2025-10-24 04:01:01,2025-11-20 11:06:02,11241.720000000001,True,High
U001568,2025-12-20,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001569,2026-01-01,2,premium,mobile,3.0,2.0,2025-10-24 15:16:41,2025-11-29 18:28:58,18000.010000000002,True,High
U001570,2025-10-01,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001571,2025-12-05,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001572,2025-08-03,1,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001573,2025-10-28,3,regular,web,3.0,1.0,2026-01-01 12:13:11,2026-01-01 12:13:11,4422.31,False,High
U001574,2025-09-06,3,regular,web,6.0,0.0,,,0.0,False,No Purchase
U001575,2025-10-26,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U001576,2025-11-12,2,premium,mobile,3.0,0.0,,,0.0,False,No Purchase
U001577,2025-09-04,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001578,2025-08-07,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001579,2025-08-29,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001580,2025-11-09,3,value,web,2.0,0.0,,,0.0,False,No Purchase
U001581,2025-11-12,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U001582,2025-11-26,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001583,2025-07-20,1,value,web,4.0,1.0,2026-01-02 07:07:12,2026-01-02 07:07:12,2146.61,False,High
U001584,2025-12-12,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U001585,2025-11-14,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U001586,2025-06-29,2,value,mobile,9.0,0.0,,,0.0,False,No Purchase
U001587,2025-09-01,3,premium,web,9.0,0.0,,,0.0,False,No Purchase
U001588,2025-09-29,2,premium,web,5.0,1.0,2025-12-22 06:38:06,2025-12-22 06:38:06,1130.71,False,High
U001589,2025-09-07,1,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001590,2025-07-18,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001591,2025-08-05,2,regular,mobile,7.0,0.0,,,0.0,False,No Purchase
U001592,2025-06-28,3,premium,mobile,1.0,0.0,,,0.0,False,No Purchase
U001593,2025-07-12,2,value,mobile,6.0,1.0,2025-11-26 02:52:30,2025-11-26 02:52:30,12192.03,False,High
U001594,2025-08-18,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U001595,2025-12-12,3,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001596,2025-10-12,1,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U001597,2025-09-20,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001598,2025-11-09,3,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001599,2025-10-15,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U001600,2025-07-21,1,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001601,2025-08-09,3,premium,web,3.0,0.0,,,0.0,False,No Purchase
U001602,2025-08-09,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001603,2025-10-27,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001604,2025-09-28,2,regular,mobile,0.0,0.0,,,0.0,False,No Purchase
U001605,2025-09-12,1,regular,web,6.0,1.0,2025-11-30 05:34:23,2025-11-30 05:34:23,7736.86,False,High
U001606,2025-10-18,3,regular,mobile,4.0,1.0,2026-01-03 17:32:43,2026-01-03 17:32:43,11545.97,False,High
U001607,2026-01-13,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001608,2025-08-28,1,premium,web,1.0,0.0,,,0.0,False,No Purchase
U001609,2025-10-10,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001610,2025-10-02,3,value,mobile,7.0,2.0,2025-11-27 01:46:52,2025-12-13 17:23:58,18750.24,True,High
U001611,2025-11-20,3,regular,web,0.0,0.0,,,0.0,False,No Purchase
U001612,2025-11-23,2,value,web,6.0,0.0,,,0.0,False,No Purchase
U001613,2025-11-23,1,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001614,2025-08-04,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001615,2025-09-25,3,regular,mobile,2.0,1.0,2026-01-16 14:21:57,2026-01-16 14:21:57,823.3,False,High
U001616,2025-12-10,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001617,2025-09-11,2,value,web,0.0,0.0,,,0.0,False,No Purchase
U001618,2026-01-16,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001619,2025-09-08,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001620,2025-10-05,1,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001621,2025-10-01,1,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U001622,2025-09-22,1,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001623,2025-12-18,3,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001624,2025-07-26,1,value,web,1.0,0.0,,,0.0,False,No Purchase
U001625,2025-10-20,1,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001626,2025-10-31,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001627,2025-12-19,1,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001628,2025-10-29,1,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001629,2026-01-11,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001630,2025-12-23,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U001631,2025-09-04,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001632,2025-12-21,3,value,web,5.0,1.0,2025-12-04 19:04:00,2025-12-04 19:04:00,4093.59,False,High
U001633,2026-01-10,1,value,web,3.0,1.0,2025-11-21 03:41:44,2025-11-21 03:41:44,2847.4,False,High
U001634,2025-08-16,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001635,2025-10-29,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001636,2025-08-21,3,regular,web,0.0,0.0,,,0.0,False,No Purchase
U001637,2025-11-06,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001638,2025-07-13,2,value,web,6.0,0.0,,,0.0,False,No Purchase
U001639,2025-11-24,2,premium,mobile,2.0,1.0,2025-11-03 19:27:48,2025-11-03 19:27:48,1586.21,False,High
U001640,2025-09-19,2,value,mobile,2.0,1.0,2026-01-17 01:10:07,2026-01-17 01:10:07,3825.62,False,High
U001641,2025-10-24,1,value,mobile,1.0,1.0,2025-11-26 17:41:13,2025-11-26 17:41:13,2866.15,False,High
U001642,2025-06-28,3,premium,mobile,4.0,0.0,,,0.0,False,No Purchase
U001643,2025-11-16,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001644,2025-10-05,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001645,2025-11-01,2,value,mobile,7.0,0.0,,,0.0,False,No Purchase
U001646,2025-08-28,1,value,web,4.0,0.0,,,0.0,False,No Purchase
U001647,2025-07-24,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001648,2025-09-22,2,value,mobile,2.0,1.0,2025-12-25 04:54:21,2025-12-25 04:54:21,7689.0,False,High
U001649,2026-01-07,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001650,2025-08-10,2,regular,web,5.0,1.0,2025-11-17 03:22:31,2025-11-17 03:22:31,7863.57,False,High
U001651,2025-11-12,1,value,mobile,3.0,1.0,2025-11-19 11:54:05,2025-11-19 11:54:05,10886.52,False,High
U001652,2025-07-03,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001653,2025-11-21,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001654,2025-08-12,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001655,2025-09-26,1,regular,mobile,4.0,1.0,2025-12-20 04:09:58,2025-12-20 04:09:58,2438.46,False,High
U001656,2025-09-08,2,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U001657,2025-07-17,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001658,2025-09-04,2,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001659,2025-09-04,2,regular,mobile,6.0,0.0,,,0.0,False,No Purchase
U001660,2025-10-11,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001661,2026-01-13,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001662,2025-09-30,2,premium,mobile,5.0,0.0,,,0.0,False,No Purchase
U001663,2026-01-01,2,regular,web,2.0,1.0,2026-01-05 18:04:02,2026-01-05 18:04:02,2781.61,False,High
U001664,2025-09-28,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001665,2025-07-16,2,premium,mobile,6.0,0.0,,,0.0,False,No Purchase
U001666,2025-08-10,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001667,2025-09-17,1,premium,mobile,6.0,2.0,2025-12-18 02:45:14,2026-01-04 06:37:16,16767.2,True,High
U001668,2025-08-30,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001669,2025-12-22,2,regular,web,2.0,1.0,2026-01-13 05:19:46,2026-01-13 05:19:46,3318.19,False,High
U001670,2025-11-12,3,premium,mobile,4.0,0.0,,,0.0,False,No Purchase
U001671,2025-10-22,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001672,2025-10-04,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001673,2025-09-14,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001674,2025-10-30,1,regular,web,3.0,1.0,2026-01-01 02:45:33,2026-01-01 02:45:33,3411.05,False,High
U001675,2025-07-19,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001676,2025-07-27,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001677,2025-08-26,3,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001678,2025-07-29,1,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001679,2025-11-12,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001680,2025-06-28,3,value,web,2.0,0.0,,,0.0,False,No Purchase
U001681,2025-07-27,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001682,2025-12-29,2,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001683,2026-01-18,2,value,web,6.0,0.0,,,0.0,False,No Purchase
U001684,2025-10-03,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001685,2025-10-05,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U001686,2025-12-02,1,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001687,2025-07-01,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001688,2025-09-21,1,value,mobile,4.0,1.0,2025-10-28 08:31:07,2025-10-28 08:31:07,10115.71,False,High
U001689,2025-07-14,3,premium,mobile,3.0,1.0,2026-01-11 14:50:30,2026-01-11 14:50:30,2170.92,False,High
U001690,2025-09-15,1,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001691,2026-01-16,1,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001692,2025-11-28,1,premium,web,8.0,1.0,2025-12-07 04:59:09,2025-12-07 04:59:09,12241.26,False,High
U001693,2026-01-16,2,premium,mobile,6.0,0.0,,,0.0,False,No Purchase
U001694,2025-11-27,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001695,2025-10-29,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001696,2025-11-28,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001697,2025-11-08,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001698,2025-09-28,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001699,2025-08-23,3,value,web,1.0,0.0,,,0.0,False,No Purchase
U001700,2025-10-10,2,value,mobile,2.0,1.0,2025-11-02 19:00:05,2025-11-02 19:00:05,12753.39,False,High
U001701,2025-08-16,1,premium,web,6.0,0.0,,,0.0,False,No Purchase
U001702,2025-10-03,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001703,2025-07-24,3,value,mobile,3.0,1.0,2026-01-04 23:56:23,2026-01-04 23:56:23,2798.25,False,High
U001704,2025-10-20,1,value,mobile,3.0,2.0,2025-12-08 23:23:56,2025-12-11 10:08:51,23691.41,True,High
U001705,2025-08-13,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001706,2025-08-24,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001707,2025-10-06,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001708,2025-07-27,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001709,2026-01-11,2,value,mobile,5.0,1.0,2025-12-06 09:33:31,2025-12-06 09:33:31,522.45,False,High
U001710,2025-09-25,2,value,mobile,7.0,1.0,2026-01-02 06:31:40,2026-01-02 06:31:40,8027.36,False,High
U001711,2025-09-05,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001712,2025-06-29,1,regular,mobile,4.0,2.0,2025-11-07 21:53:11,2026-01-11 19:15:07,15616.140000000001,True,High
U001713,2025-12-17,1,regular,web,6.0,0.0,,,0.0,False,No Purchase
U001714,2025-11-01,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001715,2025-09-18,1,regular,web,6.0,1.0,2025-12-31 04:43:18,2025-12-31 04:43:18,6070.51,False,High
U001716,2025-08-14,2,regular,web,9.0,1.0,2025-11-30 14:56:35,2025-11-30 14:56:35,6229.43,False,High
U001717,2025-11-26,2,regular,web,7.0,0.0,,,0.0,False,No Purchase
U001718,2026-01-07,3,regular,web,8.0,0.0,,,0.0,False,No Purchase
U001719,2025-09-11,3,regular,mobile,6.0,0.0,,,0.0,False,No Purchase
U001720,2025-07-21,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001721,2025-07-16,3,premium,mobile,5.0,0.0,,,0.0,False,No Purchase
U001722,2025-06-24,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001723,2025-11-26,2,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001724,2026-01-15,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U001725,2026-01-17,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001726,2025-12-05,3,regular,web,6.0,1.0,2025-11-02 20:01:46,2025-11-02 20:01:46,20651.54,False,High
U001727,2025-07-27,3,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001728,2026-01-14,3,regular,mobile,7.0,2.0,2025-12-08 03:37:54,2026-01-11 12:35:11,13200.49,True,High
U001729,2025-08-31,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001730,2025-09-01,1,regular,web,7.0,1.0,2026-01-06 10:13:10,2026-01-06 10:13:10,7551.62,False,High
U001731,2025-11-14,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001732,2025-07-03,2,regular,web,4.0,2.0,2025-10-26 02:47:25,2025-11-01 07:42:33,16137.65,True,High
U001733,2025-12-13,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001734,2026-01-18,2,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001735,2025-12-03,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001736,2025-12-04,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001737,2025-09-13,1,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U001738,2025-07-07,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001739,2025-12-06,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U001740,2025-10-26,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001741,2025-12-31,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001742,2025-07-17,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001743,2025-08-26,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001744,2025-09-07,2,value,web,6.0,1.0,2025-12-12 07:43:19,2025-12-12 07:43:19,3810.64,False,High
U001745,2025-11-13,1,value,mobile,7.0,2.0,2025-11-25 13:56:38,2025-12-09 08:49:35,14020.31,True,High
U001746,2025-12-05,3,value,mobile,6.0,1.0,2026-01-04 08:32:18,2026-01-04 08:32:18,7929.59,False,High
U001747,2026-01-11,1,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001748,2025-08-24,3,premium,mobile,4.0,1.0,2025-12-08 01:19:24,2025-12-08 01:19:24,10007.23,False,High
U001749,2025-10-05,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001750,2025-06-29,2,value,web,3.0,2.0,2025-12-09 10:44:46,2025-12-14 09:49:43,8996.380000000001,True,High
U001751,2025-08-15,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001752,2025-09-09,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001753,2025-10-26,3,value,mobile,3.0,1.0,2025-12-21 12:37:05,2025-12-21 12:37:05,2884.87,False,High
U001754,2025-09-30,3,value,web,1.0,0.0,,,0.0,False,No Purchase
U001755,2025-09-07,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001756,2025-11-01,2,value,web,2.0,1.0,2025-11-20 17:25:44,2025-11-20 17:25:44,2246.66,False,High
U001757,2025-12-14,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001758,2025-08-13,3,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001759,2025-09-03,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001760,2025-11-18,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001761,2025-12-03,3,value,web,4.0,1.0,2026-01-12 22:23:15,2026-01-12 22:23:15,6060.2,False,High
U001762,2025-12-13,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001763,2025-08-06,3,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001764,2025-10-14,2,regular,mobile,2.0,1.0,2026-01-02 10:36:36,2026-01-02 10:36:36,10030.12,False,High
U001765,2025-12-29,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001766,2025-09-13,1,value,mobile,2.0,1.0,2026-01-06 19:57:45,2026-01-06 19:57:45,4083.99,False,High
U001767,2025-09-21,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U001768,2026-01-16,3,regular,web,5.0,1.0,2025-12-08 03:03:03,2025-12-08 03:03:03,4171.51,False,High
U001769,2025-07-17,2,premium,web,7.0,0.0,,,0.0,False,No Purchase
U001770,2025-11-18,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001771,2025-12-18,1,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001772,2025-07-25,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001773,2025-11-20,3,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001774,2025-09-30,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001775,2025-12-19,1,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001776,2025-12-31,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001777,2025-12-23,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001778,2025-07-06,2,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001779,2025-11-29,2,value,web,6.0,0.0,,,0.0,False,No Purchase
U001780,2026-01-02,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001781,2025-10-31,2,regular,web,2.0,1.0,2025-11-06 21:34:00,2025-11-06 21:34:00,13138.44,False,High
U001782,2025-10-27,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001783,2025-07-02,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001784,2025-12-20,2,value,web,6.0,0.0,,,0.0,False,No Purchase
U001785,2025-07-03,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001786,2025-08-28,3,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001787,2026-01-03,2,regular,mobile,5.0,1.0,2025-11-10 12:27:48,2025-11-10 12:27:48,4901.78,False,High
U001788,2026-01-08,3,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001789,2026-01-17,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001790,2025-10-01,1,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001791,2025-07-30,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U001792,2025-10-03,2,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U001793,2025-07-14,3,regular,mobile,5.0,1.0,2025-11-01 02:43:33,2025-11-01 02:43:33,13216.96,False,High
U001794,2025-12-23,1,value,mobile,10.0,0.0,,,0.0,False,No Purchase
U001795,2025-10-19,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001796,2025-09-16,2,regular,web,3.0,1.0,2025-12-16 05:16:10,2025-12-16 05:16:10,540.66,False,High
U001797,2025-07-10,2,premium,web,3.0,1.0,2025-11-03 16:25:51,2025-11-03 16:25:51,682.19,False,High
U001798,2025-09-16,3,value,web,6.0,0.0,,,0.0,False,No Purchase
U001799,2025-12-22,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001800,2025-11-18,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001801,2025-07-10,3,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001802,2025-07-27,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001803,2025-09-13,1,regular,web,4.0,1.0,2026-01-16 13:01:37,2026-01-16 13:01:37,5922.34,False,High
U001804,2025-07-14,3,value,web,6.0,0.0,,,0.0,False,No Purchase
U001805,2026-01-05,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001806,2025-11-07,2,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001807,2025-07-13,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001808,2025-12-05,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001809,2025-09-08,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U001810,2025-08-13,2,value,mobile,8.0,0.0,,,0.0,False,No Purchase
U001811,2025-10-21,3,premium,web,1.0,0.0,,,0.0,False,No Purchase
U001812,2025-06-26,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001813,2025-09-29,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001814,2025-12-17,3,premium,mobile,4.0,0.0,,,0.0,False,No Purchase
U001815,2026-01-04,1,value,mobile,0.0,0.0,,,0.0,False,No Purchase
U001816,2025-09-03,1,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001817,2025-11-05,2,value,web,1.0,0.0,,,0.0,False,No Purchase
U001818,2025-08-10,3,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001819,2025-10-19,1,regular,mobile,9.0,2.0,2025-10-30 02:30:23,2025-11-19 03:39:43,18849.04,True,High
U001820,2025-08-15,1,regular,mobile,4.0,1.0,2026-01-04 05:53:32,2026-01-04 05:53:32,3789.19,False,High
U001821,2025-10-21,1,premium,web,4.0,1.0,2026-01-05 22:44:47,2026-01-05 22:44:47,9606.85,False,High
U001822,2025-07-29,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001823,2026-01-07,1,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001824,2025-12-26,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001825,2025-09-02,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001826,2025-12-03,1,premium,web,2.0,1.0,2025-11-11 10:20:17,2025-11-11 10:20:17,4769.8,False,High
U001827,2025-07-13,2,regular,mobile,4.0,2.0,2025-11-16 19:05:10,2025-11-28 03:24:09,9356.439999999999,True,High
U001828,2025-11-25,2,regular,web,3.0,1.0,2025-12-09 23:01:46,2025-12-09 23:01:46,3701.09,False,High
U001829,2025-08-21,3,value,web,5.0,1.0,2025-12-21 10:16:02,2025-12-21 10:16:02,4758.87,False,High
U001830,2025-07-21,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001831,2025-11-12,2,premium,mobile,6.0,1.0,2025-11-28 16:50:19,2025-11-28 16:50:19,6593.81,False,High
U001832,2025-09-30,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001833,2025-10-12,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001834,2025-10-10,3,value,web,6.0,1.0,2026-01-10 02:16:28,2026-01-10 02:16:28,2130.54,False,High
U001835,2025-07-05,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001836,2025-07-04,2,regular,mobile,5.0,1.0,2025-11-05 10:04:33,2025-11-05 10:04:33,2979.49,False,High
U001837,2025-10-27,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U001838,2025-11-01,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
