session_id,user_id,start_ts,device,channel,campaign_id,variant,is_new_user,add_to_cart,begin_checkout,landing_view,payment_attempt,product_view,purchase,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,session_duration_sec,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,gross_amount,discount_amount,net_amount
S0001864,U000005,2025-11-08 19:23:31,web,search,C029,nan,0,,,2025-11-08 19:24:33,,2025-11-08 19:25:12,,True,False,False,False,False,101.0,,,,0.0,0.0,0.0
S0001865,U000105,2026-01-15 22:29:08,web,organic,C011,a,0,,,2026-01-15 22:29:42,,2026-01-15 22:29:49,,True,False,False,False,False,41.0,,,,0.0,0.0,0.0
S0001866,,2025-12-25 05:00:55,mobile,paid_social,C015,nan,0,,,2025-12-25 05:01:01,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001867,,2025-12-13 19:26:32,web,search,C021,nan,0,,,2025-12-13 19:27:27,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001868,U001555,2026-01-05 20:07:45,mobile,search,C030,nan,0,,,2026-01-05 20:09:02,,2026-01-05 20:10:24,,True,False,False,False,False,159.0,,,,0.0,0.0,0.0
S0001869,U001315,2025-12-09 09:20:05,web,email,C034,nan,1,,,2025-12-09 09:21:38,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001870,,2025-11-30 04:09:09,mobile,search,C026,nan,0,,,2025-11-30 04:10:00,,2025-11-30 04:11:06,,True,False,False,False,False,117.0,,,,0.0,0.0,0.0
S0001871,,2025-11-07 11:46:52,web,search,C025,nan,0,2025-11-07 11:51:25,2025-11-07 11:52:48,2025-11-07 11:48:08,2025-11-07 11:53:36,2025-11-07 11:49:45,2025-11-07 11:54:20,True,True,True,True,True,448.0,273.0,356.0,448.0,8998.37,902.25,8096.12
S0001872,U000729,2025-11-04 05:53:58,web,organic,C035,a,1,,,2025-11-04 05:55:12,,2025-11-04 05:56:42,,True,False,False,False,False,164.0,,,,0.0,0.0,0.0
S0001873,U001079,2025-11-29 07:37:47,web,organic,C025,b,1,,,2025-11-29 07:39:06,,2025-11-29 07:40:29,,True,False,False,False,False,162.0,,,,0.0,0.0,0.0
S0001874,U001719,2025-12-01 11:28:52,web,organic,C005,a,0,,,2025-12-01 11:30:24,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001875,U002048,2025-12-26 10:31:52,mobile,email,C003,nan,1,,,2025-12-26 10:33:19,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001876,U001605,2025-11-30 05:28:47,mobile,organic,C022,nan,0,2025-11-30 05:31:59,2025-11-30 05:32:30,2025-11-30 05:29:45,2025-11-30 05:33:03,2025-11-30 05:30:18,2025-11-30 05:33:50,True,True,True,True,True,303.0,192.0,223.0,303.0,8146.37,409.51,7736.86
S0001877,,2025-12-13 19:48:00,mobile,paid_social,C001,nan,0,,,2025-12-13 19:48:43,,2025-12-13 19:50:07,,True,False,False,False,False,127.0,,,,0.0,0.0,0.0
S0001878,U002152,2026-01-04 08:48:58,web,paid_social,C029,b,1,2026-01-04 08:53:14,2026-01-04 08:53:56,2026-01-04 08:49:44,2026-01-04 08:55:45,2026-01-04 08:51:41,2026-01-04 08:57:14,True,True,True,True,True,496.0,256.0,298.0,496.0,4004.99,185.03,3819.96
S0001879,U000399,2026-01-18 20:10:44,web,organic,C032,a,0,,,2026-01-18 20:12:02,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001880,,2025-11-19 11:13:51,web,organic,C040,nan,0,,,2025-11-19 11:14:25,,2025-11-19 11:15:17,,True,False,False,False,False,86.0,,,,0.0,0.0,0.0
S0001881,U000544,2026-01-10 14:47:52,mobile,organic,C001,nan,0,,,2026-01-10 14:49:35,,2026-01-10 14:49:43,,True,False,False,False,False,111.0,,,,0.0,0.0,0.0
S0001882,U000366,2026-01-01 23:38:45,mobile,organic,C025,nan,0,,,2026-01-01 23:39:28,,2026-01-01 23:41:26,,True,False,False,False,False,161.0,,,,0.0,0.0,0.0
S0001883,U000873,2025-10-27 13:28:14,web,referral,C038,nan,1,,,2025-10-27 13:30:08,,2025-10-27 13:31:45,,True,False,False,False,False,211.0,,,,0.0,0.0,0.0
S0001884,U001684,2025-11-20 12:21:34,web,organic,C006,b,0,,,2025-11-20 12:23:10,,2025-11-20 12:25:06,,True,False,False,False,False,212.0,,,,0.0,0.0,0.0
S0001885,,2025-11-10 03:42:32,web,search,C032,nan,0,,,2025-11-10 03:44:24,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001886,U001802,2025-12-20 05:38:46,web,organic,C039,nan,0,,,2025-12-20 05:40:00,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001887,U001345,2025-12-10 10:01:20,mobile,paid_social,C003,nan,0,,,2025-12-10 10:02:53,,2025-12-10 10:04:26,,True,False,False,False,False,186.0,,,,0.0,0.0,0.0
S0001888,U001557,2025-12-04 23:27:15,web,organic,C019,b,0,,,2025-12-04 23:28:36,,2025-12-04 23:29:09,,True,False,False,False,False,114.0,,,,0.0,0.0,0.0
S0001889,,2025-12-29 03:52:25,mobile,search,C003,nan,0,2025-12-29 03:56:01,2025-12-29 03:56:48,2025-12-29 03:53:07,2025-12-29 03:57:42,2025-12-29 03:54:35,2025-12-29 03:58:13,True,True,True,True,True,348.0,216.0,263.0,348.0,2559.52,137.33,2422.19
S0001890,U001899,2025-11-20 10:31:22,web,organic,C020,a,1,,,2025-11-20 10:31:40,,2025-11-20 10:32:42,,True,False,False,False,False,80.0,,,,0.0,0.0,0.0
S0001891,U000449,2025-11-24 21:19:16,web,referral,C035,a,0,,,2025-11-24 21:20:42,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001892,U000817,2026-01-07 08:20:43,web,search,C011,a,1,,,2026-01-07 08:22:36,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001893,U001724,2026-01-16 22:32:47,web,organic,C032,a,1,,,2026-01-16 22:33:30,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001894,,2025-12-30 07:30:28,mobile,paid_social,C033,nan,0,,,2025-12-30 07:32:17,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001895,U000659,2025-11-09 23:26:58,mobile,email,C001,nan,0,,,2025-11-09 23:28:19,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001896,U000581,2025-10-31 13:54:13,web,search,C022,a,0,,,2025-10-31 13:56:12,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001897,U000953,2025-11-09 06:27:33,web,referral,C011,b,0,2025-11-09 06:30:17,,2025-11-09 06:28:21,,2025-11-09 06:29:27,,True,True,False,False,False,164.0,164.0,,,0.0,0.0,0.0
S0001898,U000983,2025-11-28 11:44:26,mobile,organic,C039,nan,0,,,2025-11-28 11:46:19,,2025-11-28 11:47:23,,True,False,False,False,False,177.0,,,,0.0,0.0,0.0
S0001899,,2025-11-11 17:50:30,mobile,email,C028,nan,0,,,2025-11-11 17:52:16,,2025-11-11 17:54:09,,True,False,False,False,False,219.0,,,,0.0,0.0,0.0
S0001900,U000534,2026-01-10 12:49:30,mobile,email,C021,nan,0,,,2026-01-10 12:50:32,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001901,U000341,2025-12-20 19:20:15,web,search,C027,nan,0,,,2025-12-20 19:21:29,,2025-12-20 19:22:15,,True,False,False,False,False,120.0,,,,0.0,0.0,0.0
S0001902,U000340,2025-11-27 22:42:40,mobile,search,C008,nan,0,,,2025-11-27 22:43:03,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001903,U000778,2025-11-15 02:00:34,web,organic,C021,nan,0,,,2025-11-15 02:02:02,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001904,U000080,2025-11-24 16:48:14,nan,organic,C031,nan,0,,,2025-11-24 16:49:58,,2025-11-24 16:50:34,,True,False,False,False,False,140.0,,,,0.0,0.0,0.0
S0001905,U001490,2025-12-03 06:50:43,mobile,search,C038,nan,0,,,2025-12-03 06:50:58,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001906,U001478,2025-12-24 16:25:56,web,referral,C006,nan,1,,,2025-12-24 16:26:06,,2025-12-24 16:27:27,,True,False,False,False,False,91.0,,,,0.0,0.0,0.0
S0001907,U000485,2025-10-29 11:33:14,web,organic,C037,a,1,,,2025-10-29 11:34:56,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001908,U001926,2026-01-05 20:03:19,web,search,C012,b,0,,,2026-01-05 20:05:17,,2026-01-05 20:06:57,,True,False,False,False,False,218.0,,,,0.0,0.0,0.0
S0001909,U001307,2025-11-01 22:06:20,web,organic,C035,a,0,2025-11-01 22:08:39,,2025-11-01 22:06:49,,2025-11-01 22:08:20,,True,True,False,False,False,139.0,139.0,,,0.0,0.0,0.0
S0001910,,2025-11-14 01:28:05,mobile,organic,C038,nan,0,,,2025-11-14 01:29:06,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001911,U000427,2026-01-18 20:43:49,web,search,C032,nan,0,,,2026-01-18 20:45:18,,2026-01-18 20:45:36,,True,False,False,False,False,107.0,,,,0.0,0.0,0.0
S0001912,U000945,2025-11-07 13:25:36,web,referral,C040,b,1,,,2025-11-07 13:27:12,,2025-11-07 13:27:40,,True,False,False,False,False,124.0,,,,0.0,0.0,0.0
S0001913,U002113,2025-10-30 13:02:35,mobile,organic,C023,nan,1,2025-10-30 13:05:11,2025-10-30 13:05:43,2025-10-30 13:03:00,2025-10-30 13:06:00,2025-10-30 13:04:03,2025-10-30 13:06:36,True,True,True,True,True,241.0,156.0,188.0,241.0,14753.08,1274.08,13479.0
S0001914,U000008,2025-12-17 21:31:53,web,organic,C032,b,0,,,2025-12-17 21:33:49,,2025-12-17 21:35:32,,True,False,False,False,False,219.0,,,,0.0,0.0,0.0
S0001915,U000045,2025-11-25 19:44:05,web,organic,C037,a,1,,,2025-11-25 19:45:43,,2025-11-25 19:47:29,,True,False,False,False,False,204.0,,,,0.0,0.0,0.0
S0001916,U000909,2025-10-29 16:56:26,web,search,C009,b,0,,,2025-10-29 16:57:25,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001917,U002023,2025-10-21 18:39:35,web,search,C029,nan,1,2025-10-21 18:42:40,2025-10-21 18:43:46,2025-10-21 18:40:59,2025-10-21 18:45:30,2025-10-21 18:41:32,2025-10-21 18:46:55,True,True,True,True,True,440.0,185.0,251.0,440.0,16571.25,1133.19,15438.06
S0001918,U000619,2025-10-28 13:33:54,web,organic,C030,b,0,,,2025-10-28 13:35:04,,2025-10-28 13:36:47,,True,False,False,False,False,173.0,,,,0.0,0.0,0.0
S0001919,U001645,2025-12-07 11:41:06,mobile,organic,C020,nan,0,,,2025-12-07 11:42:19,,2025-12-07 11:43:13,,True,False,False,False,False,127.0,,,,0.0,0.0,0.0
S0001920,U001264,2025-11-11 05:18:17,web,organic,C024,b,0,,,2025-11-11 05:18:47,,2025-11-11 05:19:21,,True,False,False,False,False,64.0,,,,0.0,0.0,0.0
S0001921,U000439,2025-12-30 10:05:19,mobile,organic,C027,nan,0,,,2025-12-30 10:06:51,,2025-12-30 10:08:22,,True,False,False,False,False,183.0,,,,0.0,0.0,0.0
S0001922,U001999,2026-01-06 14:47:41,mobile,email,C018,nan,1,,,2026-01-06 14:49:35,,2026-01-06 14:49:54,,True,False,False,False,False,133.0,,,,0.0,0.0,0.0
S0001923,U000360,2025-11-03 11:24:55,web,email,C024,nan,1,2025-11-03 11:27:10,2025-11-03 11:27:43,2025-11-03 11:25:00,2025-11-03 11:27:54,2025-11-03 11:26:21,2025-11-03 11:29:50,True,True,True,True,True,295.0,135.0,168.0,295.0,1665.31,110.16,1629.03
S0001924,U001114,2025-11-20 18:32:20,web,organic,C018,b,0,2025-11-20 18:35:18,2025-11-20 18:36:21,2025-11-20 18:33:34,2025-11-20 18:36:37,2025-11-20 18:35:09,2025-11-20 18:37:00,True,True,True,True,True,280.0,178.0,241.0,280.0,1647.56,166.15,1593.81
S0001925,U001458,2025-11-03 15:10:34,web,search,C019,nan,0,,,2025-11-03 15:12:24,,2025-11-03 15:13:59,,True,False,False,False,False,205.0,,,,0.0,0.0,0.0
S0001926,U001487,2025-11-16 05:49:56,web,organic,C019,a,0,,,2025-11-16 05:51:30,,2025-11-16 05:53:01,,True,False,False,False,False,185.0,,,,0.0,0.0,0.0
S0001927,U001880,2025-11-11 23:15:27,web,organic,C019,b,1,,,2025-11-11 23:16:41,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001928,,2025-12-31 06:12:15,web,paid_social,C013,nan,0,,,2025-12-31 06:13:10,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001929,U001447,2025-11-21 12:48:44,web,paid_social,C005,b,1,,,2025-11-21 12:49:08,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001930,U000336,2025-12-05 00:59:46,web,organic,C022,nan,1,2025-12-05 01:02:10,2025-12-05 01:02:20,2025-12-05 01:01:18,2025-12-05 01:03:43,2025-12-05 01:01:29,2025-12-05 01:03:59,True,True,True,True,True,253.0,144.0,154.0,253.0,8824.22,413.32,8410.9
S0001931,U000675,2025-12-21 02:11:22,web,organic,C017,b,1,2025-12-21 02:13:52,2025-12-21 02:14:45,2025-12-21 02:11:54,2025-12-21 02:15:30,2025-12-21 02:13:26,,True,True,True,True,False,248.0,150.0,203.0,,0.0,0.0,0.0
S0001932,U000763,2026-01-03 10:39:01,mobile,organic,C002,nan,0,,,2026-01-03 10:39:39,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001933,,2025-11-17 13:11:16,web,search,C022,nan,0,,,2025-11-17 13:12:37,,2025-11-17 13:13:30,,True,False,False,False,False,134.0,,,,0.0,0.0,0.0
S0001934,,2025-11-09 06:29:34,mobile,search,C034,nan,0,,,2025-11-09 06:31:07,,2025-11-09 06:31:27,,True,False,False,False,False,113.0,,,,0.0,0.0,0.0
S0001935,U000210,2026-01-17 12:02:07,mobile,paid_social,C011,nan,0,,,2026-01-17 12:02:31,,2026-01-17 12:02:58,,True,False,False,False,False,51.0,,,,0.0,0.0,0.0
S0001936,U000970,2025-11-19 06:05:41,web,organic,C036,nan,1,,,2025-11-19 06:06:38,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001937,U001591,2025-12-20 20:04:59,mobile,paid_social,C022,nan,0,,,2025-12-20 20:05:45,,2025-12-20 20:05:56,,True,False,False,False,False,57.0,,,,0.0,0.0,0.0
S0001938,U001953,2025-12-21 10:42:46,web,referral,C016,a,0,,,2025-12-21 10:44:27,,2025-12-21 10:44:54,,True,False,False,False,False,128.0,,,,0.0,0.0,0.0
S0001939,U002069,2025-12-06 16:52:47,mobile,organic,C035,nan,0,,,2025-12-06 16:54:15,,2025-12-06 16:54:22,,True,False,False,False,False,95.0,,,,0.0,0.0,0.0
S0001940,U001059,2025-11-11 00:01:21,web,search,C038,a,1,,,2025-11-11 00:03:02,,2025-11-11 00:04:01,,True,False,False,False,False,160.0,,,,0.0,0.0,0.0
S0001941,U001976,2025-11-03 04:07:27,web,search,C037,a,0,,,2025-11-03 04:08:57,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001942,U001004,2025-12-04 06:31:51,web,paid_social,C032,b,0,,,2025-12-04 06:33:18,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001943,U001042,2025-12-06 10:11:02,mobile,email,C026,nan,1,,,2025-12-06 10:12:17,,2025-12-06 10:12:51,,True,False,False,False,False,109.0,,,,0.0,0.0,0.0
S0001944,U000461,2025-12-30 01:02:54,mobile,email,C034,nan,0,,,2025-12-30 01:03:05,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001945,U001382,2025-12-24 07:48:59,web,search,C035,nan,0,2025-12-24 07:51:35,2025-12-24 07:52:27,2025-12-24 07:49:29,2025-12-24 07:53:13,2025-12-24 07:50:06,2025-12-24 07:53:46,True,True,True,True,True,287.0,156.0,208.0,287.0,3162.4,217.17,2945.23
S0001946,U000683,2026-01-11 12:35:07,web,paid_social,C036,a,1,,,2026-01-11 12:35:41,,2026-01-11 12:37:18,,True,False,False,False,False,131.0,,,,0.0,0.0,0.0
S0001947,U001068,2026-01-16 19:38:05,web,search,C034,b,0,,,2026-01-16 19:38:59,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001948,U002061,2025-12-25 22:44:06,web,email,C014,b,0,,,2025-12-25 22:45:24,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001949,U001203,2025-10-28 07:50:25,web,email,C039,nan,0,,,2025-10-28 07:51:59,,2025-10-28 07:52:43,,True,False,False,False,False,138.0,,,,0.0,0.0,0.0
S0001950,U000667,2025-11-26 21:37:54,mobile,paid_social,C033,nan,0,2025-11-26 21:41:18,,2025-11-26 21:39:09,,2025-11-26 21:40:47,,True,True,False,False,False,204.0,204.0,,,0.0,0.0,0.0
S0001951,U001475,2025-12-15 05:35:21,mobile,organic,C035,nan,0,,,2025-12-15 05:36:13,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001952,U001610,2025-12-13 13:23:51,mobile,organic,C006,nan,0,,,2025-12-13 13:25:46,,2025-12-13 13:27:43,,True,False,False,False,False,232.0,,,,0.0,0.0,0.0
S0001953,U001335,2025-11-06 18:29:41,web,email,C001,a,1,2025-11-06 18:32:27,,2025-11-06 18:30:46,,2025-11-06 18:31:01,,True,True,False,False,False,166.0,166.0,,,0.0,0.0,0.0
S0001954,U000093,2025-12-12 21:44:12,mobile,organic,C040,nan,0,,,2025-12-12 21:45:06,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001955,U000498,2025-11-21 21:53:09,mobile,search,C025,nan,0,2025-11-21 21:57:40,2025-11-21 21:59:10,2025-11-21 21:54:52,2025-11-21 22:00:04,2025-11-21 21:55:52,,True,True,True,True,False,415.0,271.0,361.0,,0.0,0.0,0.0
S0001956,U000283,2025-11-20 22:39:29,web,paid_social,C024,b,0,,,2025-11-20 22:40:49,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001957,U002103,2026-01-04 12:01:52,mobile,email,C029,nan,0,2026-01-04 12:04:06,,2026-01-04 12:03:34,,2026-01-04 12:03:39,,True,True,False,False,False,134.0,134.0,,,0.0,0.0,0.0
S0001958,U000686,2025-11-28 09:57:06,web,email,C028,b,0,,,2025-11-28 09:59:03,,2025-11-28 09:59:51,,True,False,False,False,False,165.0,,,,0.0,0.0,0.0
S0001959,,2025-12-07 21:45:05,web,organic,C002,nan,0,,,2025-12-07 21:45:33,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001960,U001984,2025-12-11 02:22:53,mobile,paid_social,C013,nan,0,,,2025-12-11 02:24:20,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001961,U002181,2025-12-11 02:38:57,web,email,C022,a,0,2025-12-11 02:42:18,2025-12-11 02:44:14,2025-12-11 02:40:08,2025-12-11 02:45:32,2025-12-11 02:40:31,2025-12-11 02:47:11,True,True,True,True,True,494.0,201.0,317.0,494.0,11159.05,445.24,10713.81
S0001962,U000483,2025-11-09 14:55:07,mobile,organic,C002,nan,1,,,2025-11-09 14:56:24,,2025-11-09 14:57:54,,True,False,False,False,False,167.0,,,,0.0,0.0,0.0
S0001963,,2025-12-14 09:23:43,mobile,search,C036,nan,0,,,2025-12-14 09:25:26,,2025-12-14 09:25:54,,True,False,False,False,False,131.0,,,,0.0,0.0,0.0
S0001964,U001599,2025-11-20 13:21:47,mobile,paid_social,C007,nan,0,,,2025-11-20 13:23:04,,2025-11-20 13:23:23,,True,False,False,False,False,96.0,,,,0.0,0.0,0.0
S0001965,,2025-12-19 09:25:11,mobile,search,C018,nan,0,,,2025-12-19 09:26:06,,2025-12-19 09:27:10,,True,False,False,False,False,119.0,,,,0.0,0.0,0.0
S0001966,,2025-11-03 13:16:58,mobile,search,C006,nan,0,,,2025-11-03 13:18:02,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001967,U001521,2026-01-18 21:51:57,web,organic,C003,a,0,,,2026-01-18 21:52:42,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001968,U001349,2025-12-29 22:11:22,web,email,C018,b,0,2025-12-29 22:14:03,2025-12-29 22:15:34,2025-12-29 22:12:44,2025-12-29 22:16:42,2025-12-29 22:13:28,2025-12-29 22:18:15,True,True,True,True,True,413.0,161.0,252.0,413.0,8019.11,890.74,7128.37
S0001969,U000982,2025-11-27 23:50:21,mobile,organic,C032,nan,0,,,2025-11-27 23:52:04,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001970,U001292,2025-11-17 13:29:46,web,search,C012,b,1,,,2025-11-17 13:31:26,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001971,,2025-11-25 08:13:42,web,search,C019,nan,0,,,2025-11-25 08:15:34,,2025-11-25 08:16:52,,True,False,False,False,False,190.0,,,,0.0,0.0,0.0
S0001972,U001369,2025-12-25 08:23:09,mobile,organic,C038,nan,0,,,2025-12-25 08:24:00,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001973,U000338,2025-12-19 10:15:25,web,search,C016,b,1,2025-12-19 10:18:58,2025-12-19 10:19:11,2025-12-19 10:15:57,2025-12-19 10:19:37,2025-12-19 10:17:48,,True,True,True,True,False,252.0,213.0,226.0,,0.0,0.0,0.0
S0001974,U000630,2025-12-23 15:05:45,mobile,organic,C034,nan,0,,,2025-12-23 15:06:27,,2025-12-23 15:07:36,,True,False,False,False,False,111.0,,,,0.0,0.0,0.0
S0001975,U001089,2026-01-09 10:48:51,web,organic,C040,b,0,,,2026-01-09 10:50:16,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001976,U000357,2025-12-01 12:10:25,web,search,C022,b,1,,,2025-12-01 12:11:21,,2025-12-01 12:13:10,,True,False,False,False,False,165.0,,,,0.0,0.0,0.0
S0001977,U002011,2025-12-20 16:44:30,mobile,search,C025,nan,0,2025-12-20 16:48:02,2025-12-20 16:48:40,2025-12-20 16:45:07,2025-12-20 16:49:30,2025-12-20 16:46:07,2025-12-20 16:51:12,True,True,True,True,True,402.0,212.0,250.0,402.0,9898.68,500.74,9397.94
S0001978,,2025-11-30 04:14:00,web,search,C035,nan,0,,,2025-11-30 04:14:10,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001979,U001044,2025-12-17 20:52:04,mobile,organic,C028,nan,0,,,2025-12-17 20:53:44,,2025-12-17 20:54:38,,True,False,False,False,False,154.0,,,,0.0,0.0,0.0
S0001980,U001253,2025-12-03 04:11:42,web,search,C024,b,0,,,2025-12-03 04:11:59,,2025-12-03 04:13:49,,True,False,False,False,False,127.0,,,,0.0,0.0,0.0
S0001981,U000642,2025-12-30 08:10:10,web,organic,C036,b,0,2025-12-30 08:13:50,2025-12-30 08:15:27,2025-12-30 08:11:53,2025-12-30 08:17:13,2025-12-30 08:13:16,2025-12-30 08:18:06,True,True,True,True,True,476.0,220.0,317.0,476.0,4663.41,306.55,4356.86
S0001982,,2025-10-21 21:56:16,mobile,organic,C037,nan,0,,,2025-10-21 21:57:49,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001983,U002115,2025-11-09 20:30:42,web,organic,C013,a,0,,,2025-11-09 20:31:30,,2025-11-09 20:32:07,,True,False,False,False,False,85.0,,,,0.0,0.0,0.0
S0001984,U000910,2025-11-17 02:52:53,web,organic,C030,b,0,,,2025-11-17 02:53:56,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001985,,2026-01-14 12:37:41,web,search,C011,nan,0,,,2026-01-14 12:39:23,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001986,U000148,2025-12-06 01:47:45,mobile,referral,C030,nan,0,2025-12-06 01:51:00,,2025-12-06 01:47:57,,2025-12-06 01:49:27,,True,True,False,False,False,195.0,195.0,,,0.0,0.0,0.0
S0001987,U000235,2025-11-23 05:34:34,mobile,organic,C004,nan,0,2025-11-23 05:38:46,2025-11-23 05:39:45,2025-11-23 05:36:18,2025-11-23 05:40:12,2025-11-23 05:37:07,2025-11-23 05:41:44,True,True,True,True,True,430.0,252.0,311.0,430.0,15079.67,1015.81,14063.86
S0001988,U001046,2025-11-26 19:53:25,web,paid_social,C011,nan,0,,,2025-11-26 19:54:57,,2025-11-26 19:55:12,,True,False,False,False,False,107.0,,,,0.0,0.0,0.0
S0001989,U001721,2025-12-01 02:30:44,web,organic,C032,b,0,,,2025-12-01 02:32:31,,2025-12-01 02:33:08,,True,False,False,False,False,144.0,,,,0.0,0.0,0.0
S0001990,,2026-01-07 13:05:23,mobile,organic,C032,nan,0,,,2026-01-07 13:05:54,,2026-01-07 13:07:50,,True,False,False,False,False,147.0,,,,0.0,0.0,0.0
S0001991,U001848,2026-01-16 01:13:17,mobile,search,C019,nan,0,,,2026-01-16 01:14:47,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001992,U000292,2026-01-05 09:58:18,web,organic,C031,a,0,,,2026-01-05 09:59:17,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001993,U001884,2026-01-05 04:33:17,mobile,paid_social,C020,nan,1,,,2026-01-05 04:34:46,,2026-01-05 04:35:43,,True,False,False,False,False,146.0,,,,0.0,0.0,0.0
S0001994,U000978,2025-11-08 08:26:55,web,organic,C004,nan,0,,,2025-11-08 08:27:17,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001995,U000628,2025-11-14 14:55:14,web,email,C033,a,0,,,2025-11-14 14:55:22,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0001996,U001407,2025-12-14 02:02:32,mobile,paid_social,C003,nan,0,,,2025-12-14 02:04:27,,2025-12-14 02:04:57,,True,False,False,False,False,145.0,,,,0.0,0.0,0.0
S0001997,,2025-12-19 11:49:58,mobile,paid_social,C033,nan,0,,,2025-12-19 11:51:10,,2025-12-19 11:51:46,,True,False,False,False,False,108.0,,,,0.0,0.0,0.0
S0001998,,2025-11-08 16:25:11,web,organic,C036,nan,0,2025-11-08 16:29:46,,2025-11-08 16:26:37,,2025-11-08 16:27:49,,True,True,False,False,False,275.0,275.0,,,0.0,0.0,0.0
S0001999,,2025-12-27 14:32:42,mobile,organic,C001,nan,0,,,2025-12-27 14:34:01,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0002000,,2025-11-08 10:29:50,web,paid_social,C040,nan,0,,,2025-11-08 10:31:06,,2025-11-08 10:31:42,,True,False,False,False,False,112.0,,,,0.0,0.0,0.0
S0002001,U000692,2025-11-14 02:40:44,mobile,search,C025,nan,0,2025-11-14 02:44:25,2025-11-14 02:45:57,2025-11-14 02:41:07,2025-11-14 02:46:27,2025-11-14 02:42:32,2025-11-14 02:48:10,True,True,True,True,True,446.0,221.0,313.0,446.0,2982.36,170.61,2811.75
S0002002,U001106,2025-11-18 01:15:16,web,paid_social,C025,b,0,,,2025-11-18 01:15:46,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0002003,U001017,2026-01-05 13:55:03,mobile,search,C013,nan,0,,,2026-01-05 13:55:51,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
